release_date,ticker,Sentiment title,positive,negative,neutral
2017-12-07,NFLX,[0.024 0.118 0.858],0.0240000002086162,0.1180000007152557,0.8579999804496765
2017-12-07,AMZN,[0.012 0.95  0.038],0.0120000001043081,0.949999988079071,0.0379999987781047
2017-12-07,AMZN,[0.035 0.04  0.925],0.0350000001490116,0.0399999991059303,0.925000011920929
2017-12-07,AMZN,[0.041 0.018 0.941],0.0410000011324882,0.0179999992251396,0.9409999847412108
2017-12-07,AMZN,[0.064 0.011 0.924],0.0640000030398368,0.0109999999403953,0.9240000247955322
2017-12-07,AMZN,[0.72  0.094 0.185],0.7200000286102295,0.0939999967813491,0.1850000023841858
2017-12-07,AMZN,[0.136 0.011 0.853],0.1360000073909759,0.0109999999403953,0.8529999852180481
2017-12-07,AMZN,[0.369 0.058 0.574],0.3689999878406524,0.0579999983310699,0.5740000009536743
2017-12-07,AMZN,[0.059 0.012 0.93 ],0.0590000003576278,0.0120000001043081,0.9300000071525574
2017-12-07,AMZN,[0.928 0.013 0.059],0.9279999732971193,0.0130000002682209,0.0590000003576278
2017-12-07,AMZN,[0.876 0.013 0.111],0.8759999871253967,0.0130000002682209,0.1110000014305114
2017-12-07,AMZN,[0.206 0.011 0.783],0.2060000002384185,0.0109999999403953,0.7829999923706055
2017-12-07,AMZN,[0.709 0.19  0.102],0.7089999914169312,0.1899999976158142,0.1019999980926513
2017-12-07,AMZN,[0.393 0.048 0.559],0.3930000066757202,0.0480000004172325,0.5590000152587891
2017-12-07,AMZN,[0.076 0.023 0.901],0.0759999975562095,0.0230000000447034,0.9010000228881836
2017-12-07,AMZN,[0.069 0.013 0.918],0.0689999982714653,0.0130000002682209,0.9179999828338624
2017-12-07,AMZN,[0.058 0.017 0.925],0.0579999983310699,0.0170000009238719,0.925000011920929
2017-12-07,AAPL,[0.297 0.659 0.044],0.296999990940094,0.6589999794960022,0.0439999997615814
2017-12-07,DLTR,[0.07  0.197 0.733],0.0700000002980232,0.1969999969005584,0.7329999804496765
2017-12-07,AMZN,[0.114 0.759 0.126],0.1140000000596046,0.7590000033378601,0.1260000020265579
2017-12-07,AMZN,[0.867 0.028 0.105],0.8669999837875366,0.0280000008642673,0.1049999967217445
2017-12-07,GOOGL,[0.074 0.081 0.844],0.0740000009536743,0.0810000002384185,0.843999981880188
2017-12-07,AMZN,[0.908 0.062 0.03 ],0.9079999923706056,0.061999998986721,0.0299999993294477
2017-12-07,AMZN,[0.332 0.104 0.564],0.3319999873638153,0.1040000021457672,0.5640000104904175
2017-12-07,GOOGL,[0.058 0.248 0.695],0.0579999983310699,0.2479999959468841,0.6949999928474426
2017-12-08,GOOGL,[0.911 0.066 0.023],0.9110000133514404,0.0659999996423721,0.0230000000447034
2017-12-08,AAPL,[0.011 0.967 0.022],0.0109999999403953,0.9670000076293944,0.0219999998807907
2017-12-08,AAPL,[0.043 0.014 0.943],0.0430000014603138,0.0140000004321336,0.9430000185966492
2017-12-08,MSFT,[0.075 0.029 0.896],0.0750000029802322,0.0289999991655349,0.8960000276565552
2017-12-08,AAPL,[0.065 0.024 0.911],0.0649999976158142,0.0240000002086162,0.9110000133514404
2017-12-08,INTC,[0.115 0.02  0.865],0.1150000020861625,0.0199999995529651,0.8650000095367432
2017-12-08,WDC,[0.107 0.179 0.714],0.1070000007748603,0.1790000051259994,0.7139999866485596
2017-12-08,AMZN,[0.145 0.01  0.845],0.1449999958276748,0.0099999997764825,0.8450000286102295
2017-12-08,COST,[0.939 0.024 0.037],0.9390000104904176,0.0240000002086162,0.0370000004768371
2017-12-08,MSFT,[0.02  0.076 0.904],0.0199999995529651,0.0759999975562095,0.9039999842643738
2017-12-08,AMZN,[0.027 0.061 0.912],0.0270000007003545,0.0610000006854534,0.9120000004768372
2017-12-08,NVDA,[0.11  0.011 0.878],0.1099999994039535,0.0109999999403953,0.878000020980835
2017-12-08,MSFT,[0.04  0.906 0.054],0.0399999991059303,0.906000018119812,0.0540000014007091
2017-12-08,AAPL,[0.285 0.011 0.704],0.2849999964237213,0.0109999999403953,0.7039999961853027
2017-12-08,AMZN,[0.31  0.008 0.683],0.3100000023841858,0.0080000003799796,0.6830000281333923
2017-12-08,AMZN,[0.071 0.124 0.805],0.0710000023245811,0.123999997973442,0.8050000071525574
2017-12-08,AAPL,[0.051 0.252 0.697],0.0509999990463256,0.2520000040531158,0.6970000267028809
2017-12-08,GOOGL,[0.416 0.017 0.567],0.4160000085830688,0.0170000009238719,0.5669999718666077
2017-12-08,TSLA,[0.136 0.016 0.848],0.1360000073909759,0.0160000007599592,0.8479999899864197
2017-12-08,MSFT,[0.498 0.456 0.046],0.4979999959468841,0.4560000002384186,0.0460000000894069
2017-12-08,MSFT,[0.479 0.018 0.503],0.4790000021457672,0.0179999992251396,0.503000020980835
2017-12-08,MSFT,[0.657 0.117 0.227],0.6570000052452087,0.1169999986886978,0.2269999980926513
2017-12-08,MSFT,[0.058 0.049 0.894],0.0579999983310699,0.0489999987185001,0.8939999938011169
2017-12-08,AAPL,[0.161 0.01  0.83 ],0.1609999984502792,0.0099999997764825,0.8299999833106995
2017-12-08,MSFT,[0.902 0.05  0.049],0.9020000100135804,0.050000000745058,0.0489999987185001
2017-12-08,MSFT,[0.032 0.69  0.277],0.0320000015199184,0.6899999976158142,0.2770000100135803
2017-12-08,INTC,[0.09  0.492 0.418],0.0900000035762786,0.492000013589859,0.4180000126361847
2017-12-08,NFLX,[0.074 0.013 0.913],0.0740000009536743,0.0130000002682209,0.912999987602234
2017-12-08,MSFT,[0.295 0.014 0.691],0.2949999868869781,0.0140000004321336,0.6909999847412109
2017-12-08,AMZN,[0.594 0.274 0.132],0.593999981880188,0.2739999890327453,0.1319999992847442
2017-12-08,AAPL,[0.048 0.041 0.911],0.0480000004172325,0.0410000011324882,0.9110000133514404
2017-12-08,AAPL,[0.018 0.853 0.129],0.0179999992251396,0.8529999852180481,0.1289999932050705
2017-12-11,AMZN,[0.043 0.897 0.059],0.0430000014603138,0.8970000147819519,0.0590000003576278
2017-12-11,AAPL,[0.185 0.02  0.795],0.1850000023841858,0.0199999995529651,0.7950000166893005
2017-12-11,MU,[0.04  0.062 0.898],0.0399999991059303,0.061999998986721,0.8980000019073486
2017-12-11,AAPL,[0.053 0.063 0.884],0.0529999993741512,0.0630000010132789,0.8840000033378601
2017-12-11,NFLX,[0.394 0.244 0.362],0.3939999938011169,0.2440000027418136,0.3619999885559082
2017-12-11,COST,[0.037 0.015 0.947],0.0370000004768371,0.0149999996647238,0.9470000267028807
2017-12-11,COST,[0.09  0.015 0.896],0.0900000035762786,0.0149999996647238,0.8960000276565552
2017-12-11,ALXN,[0.475 0.127 0.399],0.4749999940395355,0.1270000040531158,0.3989999890327453
2017-12-11,MSFT,[0.914 0.009 0.078],0.9139999747276306,0.0089999996125698,0.0780000016093254
2017-12-11,AMZN,[0.615 0.039 0.345],0.6150000095367432,0.0390000008046627,0.3449999988079071
2017-12-11,AMGN,[0.252 0.071 0.678],0.2520000040531158,0.0710000023245811,0.6779999732971191
2017-12-11,AMZN,[0.155 0.008 0.837],0.1550000011920929,0.0080000003799796,0.8370000123977661
2017-12-11,BIDU,[0.063 0.053 0.885],0.0630000010132789,0.0529999993741512,0.8849999904632568
2017-12-11,AMZN,[0.066 0.018 0.915],0.0659999996423721,0.0179999992251396,0.915000021457672
2017-12-11,NFLX,[0.022 0.059 0.919],0.0219999998807907,0.0590000003576278,0.9190000295639038
2017-12-11,NFLX,[0.864 0.085 0.051],0.8640000224113464,0.0850000008940696,0.0509999990463256
2017-12-11,NFLX,[0.76  0.106 0.134],0.7599999904632568,0.1059999987483024,0.1340000033378601
2017-12-11,AAPL,[0.891 0.014 0.095],0.890999972820282,0.0140000004321336,0.0949999988079071
2017-12-11,TSLA,[0.561 0.01  0.429],0.5609999895095825,0.0099999997764825,0.4289999902248382
2017-12-11,AAPL,[0.171 0.009 0.82 ],0.1710000038146972,0.0089999996125698,0.8199999928474426
2017-12-11,GOOGL,[0.011 0.956 0.033],0.0109999999403953,0.9559999704360962,0.032999999821186
2017-12-11,AMZN,[0.063 0.751 0.186],0.0630000010132789,0.7509999871253967,0.1860000044107437
2017-12-11,PAYX,[0.864 0.074 0.063],0.8640000224113464,0.0740000009536743,0.0630000010132789
2017-12-11,INTC,[0.135 0.01  0.855],0.135000005364418,0.0099999997764825,0.8550000190734863
2017-12-11,VRTX,[0.07  0.013 0.916],0.0700000002980232,0.0130000002682209,0.9160000085830688
2017-12-11,LRCX,[0.655 0.022 0.323],0.6549999713897705,0.0219999998807907,0.3230000138282776
2017-12-11,INTC,[0.05  0.018 0.932],0.050000000745058,0.0179999992251396,0.9319999814033508
2017-12-11,AAPL,[0.076 0.026 0.898],0.0759999975562095,0.0260000005364418,0.8980000019073486
2017-12-11,ROST,[0.034 0.049 0.918],0.0340000018477439,0.0489999987185001,0.9179999828338624
2017-12-11,AAPL,[0.054 0.027 0.919],0.0540000014007091,0.0270000007003545,0.9190000295639038
2017-12-11,ALGN,[0.458 0.018 0.523],0.4580000042915344,0.0179999992251396,0.5230000019073486
2017-12-11,ALGN,[0.949 0.015 0.036],0.9490000009536744,0.0149999996647238,0.0359999984502792
2017-12-11,MYL,[0.922 0.037 0.042],0.921999990940094,0.0370000004768371,0.0419999994337558
2017-12-11,NFLX,[0.012 0.933 0.055],0.0120000001043081,0.9330000281333924,0.0549999997019767
2017-12-11,AAPL,[0.894 0.033 0.074],0.8939999938011169,0.032999999821186,0.0740000009536743
2017-12-11,AAPL,[0.919 0.013 0.068],0.9190000295639038,0.0130000002682209,0.0680000036954879
2017-12-11,AAPL,[0.907 0.06  0.033],0.9070000052452089,0.0599999986588954,0.032999999821186
2017-12-11,AAPL,[0.871 0.007 0.122],0.8709999918937683,0.0070000002160668,0.1220000013709068
2017-12-11,AAPL,[0.022 0.059 0.919],0.0219999998807907,0.0590000003576278,0.9190000295639038
2017-12-11,TSLA,[0.452 0.009 0.539],0.4519999921321869,0.0089999996125698,0.5389999747276306
2017-12-11,ALGN,[0.033 0.914 0.052],0.032999999821186,0.9139999747276306,0.0520000010728836
2017-12-11,NFLX,[0.078 0.724 0.198],0.0780000016093254,0.7239999771118164,0.1979999989271164
2017-12-11,GILD,[0.056 0.023 0.922],0.0560000017285347,0.0230000000447034,0.921999990940094
2017-12-11,AMZN,[0.009 0.959 0.032],0.0089999996125698,0.9589999914169312,0.0320000015199184
2017-12-11,GILD,[0.03  0.027 0.943],0.0299999993294477,0.0270000007003545,0.9430000185966492
2017-12-11,NTES,[0.145 0.035 0.82 ],0.1449999958276748,0.0350000001490116,0.8199999928474426
2017-12-11,AAPL,[0.925 0.011 0.064],0.925000011920929,0.0109999999403953,0.0640000030398368
2017-12-11,AAPL,[0.93  0.045 0.025],0.9300000071525574,0.0450000017881393,0.025000000372529
2017-12-11,AAPL,[0.031 0.089 0.881],0.0309999994933605,0.0890000015497207,0.8809999823570251
2017-12-11,AAPL,[0.905 0.053 0.042],0.9049999713897704,0.0529999993741512,0.0419999994337558
2017-12-11,AAPL,[0.94  0.024 0.036],0.9399999976158142,0.0240000002086162,0.0359999984502792
2017-12-11,AAPL,[0.094 0.051 0.855],0.0939999967813491,0.0509999990463256,0.8550000190734863
2017-12-11,AAPL,[0.024 0.515 0.46 ],0.0240000002086162,0.5149999856948853,0.4600000083446502
2017-12-11,AAPL,[0.034 0.034 0.932],0.0340000018477439,0.0340000018477439,0.9319999814033508
2017-12-11,AAPL,[0.855 0.01  0.135],0.8550000190734863,0.0099999997764825,0.135000005364418
2017-12-11,AAPL,[0.477 0.012 0.51 ],0.4769999980926513,0.0120000001043081,0.5099999904632568
2017-12-11,AAPL,[0.014 0.774 0.213],0.0140000004321336,0.7739999890327454,0.2129999995231628
2017-12-11,AAPL,[0.039 0.013 0.948],0.0390000008046627,0.0130000002682209,0.9480000138282776
2017-12-11,AAPL,[0.078 0.09  0.832],0.0780000016093254,0.0900000035762786,0.8320000171661377
2017-12-11,AAPL,[0.019 0.898 0.083],0.0189999993890523,0.8980000019073486,0.0829999968409538
2017-12-11,AAPL,[0.076 0.806 0.117],0.0759999975562095,0.8059999942779541,0.1169999986886978
2017-12-11,AAPL,[0.356 0.18  0.463],0.356000006198883,0.1800000071525573,0.4629999995231628
2017-12-11,AAPL,[0.846 0.016 0.138],0.8460000157356262,0.0160000007599592,0.1379999965429306
2017-12-11,AAPL,[0.871 0.007 0.122],0.8709999918937683,0.0070000002160668,0.1220000013709068
2017-12-11,AAPL,[0.028 0.538 0.434],0.0280000008642673,0.5379999876022339,0.4339999854564667
2017-12-11,AAPL,[0.862 0.064 0.073],0.8619999885559082,0.0640000030398368,0.0729999989271164
2017-12-11,AAPL,[0.02  0.968 0.012],0.0199999995529651,0.9679999947547911,0.0120000001043081
2017-12-11,AAPL,[0.178 0.009 0.813],0.1780000030994415,0.0089999996125698,0.8130000233650208
2017-12-11,AAPL,[0.952 0.014 0.033],0.9520000219345092,0.0140000004321336,0.032999999821186
2017-12-11,AAPL,[0.65  0.009 0.341],0.6499999761581421,0.0089999996125698,0.3409999907016754
2017-12-11,AAPL,[0.368 0.211 0.422],0.3680000007152557,0.210999995470047,0.421999990940094
2017-12-11,AAPL,[0.013 0.977 0.01 ],0.0130000002682209,0.9769999980926514,0.0099999997764825
2017-12-11,AAPL,[0.017 0.936 0.047],0.0170000009238719,0.9359999895095824,0.0469999983906745
2017-12-11,ORLY,[0.435 0.033 0.532],0.4350000023841858,0.032999999821186,0.5320000052452087
2017-12-11,INTC,[0.08  0.015 0.906],0.0799999982118606,0.0149999996647238,0.906000018119812
2017-12-11,NFLX,[0.086 0.54  0.374],0.0860000029206276,0.5400000214576721,0.3740000128746032
2017-12-11,NFLX,[0.128 0.029 0.843],0.1280000060796737,0.0289999991655349,0.8429999947547913
2017-12-11,GOOGL,[0.018 0.721 0.261],0.0179999992251396,0.7210000157356262,0.2610000073909759
2017-12-11,GOOGL,[0.043 0.016 0.941],0.0430000014603138,0.0160000007599592,0.9409999847412108
2017-12-11,GOOGL,[0.08  0.512 0.409],0.0799999982118606,0.5120000243186951,0.4090000092983246
2017-12-11,MSFT,[0.664 0.013 0.323],0.6639999747276306,0.0130000002682209,0.3230000138282776
2017-12-11,INTC,[0.101 0.027 0.872],0.101000003516674,0.0270000007003545,0.871999979019165
2017-12-11,AAPL,[0.064 0.556 0.38 ],0.0640000030398368,0.5559999942779541,0.3799999952316284
2017-12-11,CMCSA,[0.017 0.898 0.085],0.0170000009238719,0.8980000019073486,0.0850000008940696
2017-12-11,MSFT,[0.222 0.016 0.762],0.2220000028610229,0.0160000007599592,0.7620000243186951
2017-12-11,MSFT,[0.171 0.01  0.819],0.1710000038146972,0.0099999997764825,0.8190000057220459
2017-12-11,AAPL,[0.935 0.022 0.043],0.9350000023841858,0.0219999998807907,0.0430000014603138
2017-12-11,AAPL,[0.944 0.014 0.042],0.944000005722046,0.0140000004321336,0.0419999994337558
2017-12-11,AAPL,[0.031 0.04  0.929],0.0309999994933605,0.0399999991059303,0.9290000200271606
2017-12-11,AAPL,[0.035 0.186 0.779],0.0350000001490116,0.1860000044107437,0.7789999842643738
2017-12-11,WDC,[0.016 0.944 0.04 ],0.0160000007599592,0.944000005722046,0.0399999991059303
2017-12-11,QCOM,[0.771 0.008 0.221],0.7710000276565552,0.0080000003799796,0.221000000834465
2017-12-11,AMZN,[0.127 0.013 0.86 ],0.1270000040531158,0.0130000002682209,0.8600000143051147
2017-12-11,AAPL,[0.388 0.01  0.602],0.3880000114440918,0.0099999997764825,0.6019999980926514
2017-12-11,AAPL,[0.132 0.012 0.856],0.1319999992847442,0.0120000001043081,0.8560000061988831
2017-12-11,AAPL,[0.018 0.973 0.009],0.0179999992251396,0.9729999899864196,0.0089999996125698
2017-12-11,MSFT,[0.014 0.903 0.083],0.0140000004321336,0.902999997138977,0.0829999968409538
2017-12-11,AAPL,[0.135 0.016 0.849],0.135000005364418,0.0160000007599592,0.8489999771118164
2017-12-11,AAPL,[0.926 0.013 0.061],0.9259999990463256,0.0130000002682209,0.0610000006854534
2017-12-11,AAPL,[0.061 0.022 0.917],0.0610000006854534,0.0219999998807907,0.9169999957084656
2017-12-11,AAPL,[0.403 0.408 0.189],0.402999997138977,0.4079999923706054,0.1889999955892563
2017-12-11,AAPL,[0.498 0.021 0.481],0.4979999959468841,0.0209999997168779,0.481000006198883
2017-12-11,AAPL,[0.079 0.011 0.91 ],0.0790000036358833,0.0109999999403953,0.9100000262260436
2017-12-11,AAPL,[0.033 0.167 0.799],0.032999999821186,0.1669999957084655,0.7990000247955322
2017-12-11,AAPL,[0.561 0.009 0.43 ],0.5609999895095825,0.0089999996125698,0.4300000071525574
2017-12-11,AAPL,[0.113 0.007 0.88 ],0.1129999980330467,0.0070000002160668,0.8799999952316284
2017-12-11,AAPL,[0.788 0.019 0.194],0.7879999876022339,0.0189999993890523,0.1940000057220459
2017-12-11,AAPL,[0.244 0.072 0.685],0.2440000027418136,0.0719999969005584,0.6850000023841858
2017-12-11,AAPL,[0.891 0.009 0.1  ],0.890999972820282,0.0089999996125698,0.1000000014901161
2017-12-11,AAPL,[0.721 0.087 0.192],0.7210000157356262,0.0869999974966049,0.19200000166893
2017-12-11,AAPL,[0.231 0.158 0.611],0.231000006198883,0.1580000072717666,0.6110000014305115
2017-12-11,MU,[0.045 0.911 0.044],0.0450000017881393,0.9110000133514404,0.0439999997615814
2017-12-11,AAPL,[0.026 0.832 0.142],0.0260000005364418,0.8320000171661377,0.1420000046491623
2017-12-11,AAPL,[0.717 0.009 0.274],0.7170000076293945,0.0089999996125698,0.2739999890327453
2017-12-11,AAPL,[0.824 0.008 0.169],0.8240000009536743,0.0080000003799796,0.1689999997615814
2017-12-11,AAPL,[0.176 0.013 0.811],0.1759999990463256,0.0130000002682209,0.8109999895095825
2017-12-11,AAPL,[0.009 0.964 0.027],0.0089999996125698,0.9639999866485596,0.0270000007003545
2017-12-11,AAPL,[0.093 0.018 0.889],0.0930000022053718,0.0179999992251396,0.8889999985694885
2017-12-11,AAPL,[0.49  0.017 0.494],0.4900000095367431,0.0170000009238719,0.4939999878406524
2017-12-11,AAPL,[0.078 0.02  0.902],0.0780000016093254,0.0199999995529651,0.9020000100135804
2017-12-11,AAPL,[0.243 0.035 0.722],0.2430000007152557,0.0350000001490116,0.722000002861023
2017-12-11,AAPL,[0.91  0.053 0.037],0.9100000262260436,0.0529999993741512,0.0370000004768371
2017-12-11,AAPL,[0.077 0.017 0.907],0.0769999995827674,0.0170000009238719,0.9070000052452089
2017-12-11,MSFT,[0.03  0.048 0.922],0.0299999993294477,0.0480000004172325,0.921999990940094
2017-12-11,AAPL,[0.147 0.009 0.844],0.1469999998807907,0.0089999996125698,0.843999981880188
2017-12-11,AAPL,[0.029 0.032 0.939],0.0289999991655349,0.0320000015199184,0.9390000104904176
2017-12-11,AAPL,[0.919 0.018 0.063],0.9190000295639038,0.0179999992251396,0.0630000010132789
2017-12-11,AAPL,[0.08  0.022 0.898],0.0799999982118606,0.0219999998807907,0.8980000019073486
2017-12-11,AAPL,[0.087 0.023 0.89 ],0.0869999974966049,0.0230000000447034,0.8899999856948853
2017-12-11,AAPL,[0.042 0.014 0.943],0.0419999994337558,0.0140000004321336,0.9430000185966492
2017-12-12,AAPL,[0.047 0.369 0.584],0.0469999983906745,0.3689999878406524,0.5839999914169312
2017-12-12,NFLX,[0.758 0.135 0.107],0.7580000162124634,0.135000005364418,0.1070000007748603
2017-12-12,NFLX,[0.046 0.015 0.94 ],0.0460000000894069,0.0149999996647238,0.9399999976158142
2017-12-12,NFLX,[0.009 0.952 0.04 ],0.0089999996125698,0.9520000219345092,0.0399999991059303
2017-12-12,NFLX,[0.799 0.086 0.115],0.7990000247955322,0.0860000029206276,0.1150000020861625
2017-12-12,AAPL,[0.072 0.013 0.915],0.0719999969005584,0.0130000002682209,0.915000021457672
2017-12-12,AAPL,[0.062 0.011 0.926],0.061999998986721,0.0109999999403953,0.9259999990463256
2017-12-12,TSLA,[0.1   0.014 0.886],0.1000000014901161,0.0140000004321336,0.8859999775886536
2017-12-12,AAPL,[0.025 0.95  0.024],0.025000000372529,0.949999988079071,0.0240000002086162
2017-12-12,AAPL,[0.185 0.016 0.798],0.1850000023841858,0.0160000007599592,0.7979999780654907
2017-12-12,TSLA,[0.293 0.013 0.694],0.2930000126361847,0.0130000002682209,0.6940000057220459
2017-12-12,MSFT,[0.886 0.007 0.106],0.8859999775886536,0.0070000002160668,0.1059999987483024
2017-12-12,NFLX,[0.038 0.813 0.149],0.0379999987781047,0.8130000233650208,0.1490000039339065
2017-12-12,NFLX,[0.166 0.034 0.8  ],0.1659999936819076,0.0340000018477439,0.800000011920929
2017-12-12,ALGN,[0.053 0.013 0.934],0.0529999993741512,0.0130000002682209,0.9340000152587892
2017-12-12,AMZN,[0.825 0.009 0.166],0.824999988079071,0.0089999996125698,0.1659999936819076
2017-12-12,AAPL,[0.673 0.032 0.295],0.6729999780654907,0.0320000015199184,0.2949999868869781
2017-12-12,AAPL,[0.452 0.469 0.08 ],0.4519999921321869,0.4690000116825104,0.0799999982118606
2017-12-12,VRTX,[0.074 0.05  0.876],0.0740000009536743,0.050000000745058,0.8759999871253967
2017-12-12,TSLA,[0.018 0.856 0.126],0.0179999992251396,0.8560000061988831,0.1260000020265579
2017-12-12,TSLA,[0.121 0.011 0.868],0.1209999993443489,0.0109999999403953,0.8679999709129333
2017-12-12,ADBE,[0.027 0.696 0.277],0.0270000007003545,0.6959999799728394,0.2770000100135803
2017-12-12,MYL,[0.923 0.037 0.04 ],0.9229999780654908,0.0370000004768371,0.0399999991059303
2017-12-12,NFLX,[0.031 0.902 0.066],0.0309999994933605,0.9020000100135804,0.0659999996423721
2017-12-12,AAPL,[0.026 0.041 0.934],0.0260000005364418,0.0410000011324882,0.9340000152587892
2017-12-12,AAPL,[0.241 0.01  0.749],0.2409999966621399,0.0099999997764825,0.7490000128746033
2017-12-12,AAPL,[0.043 0.03  0.927],0.0430000014603138,0.0299999993294477,0.9269999861717224
2017-12-12,AAPL,[0.074 0.012 0.914],0.0740000009536743,0.0120000001043081,0.9139999747276306
2017-12-12,AAPL,[0.011 0.969 0.021],0.0109999999403953,0.968999981880188,0.0209999997168779
2017-12-12,AAPL,[0.223 0.707 0.07 ],0.2230000048875808,0.7070000171661377,0.0700000002980232
2017-12-12,AAPL,[0.024 0.044 0.932],0.0240000002086162,0.0439999997615814,0.9319999814033508
2017-12-12,AAPL,[0.037 0.017 0.945],0.0370000004768371,0.0170000009238719,0.9449999928474426
2017-12-12,AAPL,[0.927 0.029 0.044],0.9269999861717224,0.0289999991655349,0.0439999997615814
2017-12-12,AAPL,[0.8   0.012 0.189],0.800000011920929,0.0120000001043081,0.1889999955892563
2017-12-12,AAPL,[0.668 0.056 0.276],0.6679999828338623,0.0560000017285347,0.2759999930858612
2017-12-12,AAPL,[0.898 0.008 0.094],0.8980000019073486,0.0080000003799796,0.0939999967813491
2017-12-12,AAPL,[0.054 0.025 0.921],0.0540000014007091,0.025000000372529,0.9210000038146972
2017-12-12,AAPL,[0.681 0.037 0.282],0.6809999942779541,0.0370000004768371,0.2820000052452087
2017-12-12,AAPL,[0.045 0.026 0.929],0.0450000017881393,0.0260000005364418,0.9290000200271606
2017-12-12,AAPL,[0.827 0.062 0.111],0.8270000219345093,0.061999998986721,0.1110000014305114
2017-12-12,AAPL,[0.046 0.018 0.936],0.0460000000894069,0.0179999992251396,0.9359999895095824
2017-12-12,AAPL,[0.027 0.047 0.927],0.0270000007003545,0.0469999983906745,0.9269999861717224
2017-12-12,AAPL,[0.01 0.96 0.03],0.0099999997764825,0.959999978542328,0.0299999993294477
2017-12-12,GOOGL,[0.122 0.062 0.816],0.1220000013709068,0.061999998986721,0.8159999847412109
2017-12-12,AAPL,[0.072 0.011 0.917],0.0719999969005584,0.0109999999403953,0.9169999957084656
2017-12-12,GOOGL,[0.029 0.952 0.018],0.0289999991655349,0.9520000219345092,0.0179999992251396
2017-12-12,INTC,[0.79  0.023 0.188],0.7900000214576721,0.0230000000447034,0.1879999935626983
2017-12-12,INTC,[0.363 0.009 0.628],0.3630000054836273,0.0089999996125698,0.628000020980835
2017-12-12,INTC,[0.028 0.079 0.893],0.0280000008642673,0.0790000036358833,0.8930000066757202
2017-12-12,LRCX,[0.027 0.025 0.948],0.0270000007003545,0.025000000372529,0.9480000138282776
2017-12-12,GOOGL,[0.033 0.82  0.148],0.032999999821186,0.8199999928474426,0.1480000019073486
2017-12-12,GOOGL,[0.082 0.012 0.905],0.0820000022649765,0.0120000001043081,0.9049999713897704
2017-12-12,TSLA,[0.019 0.064 0.918],0.0189999993890523,0.0640000030398368,0.9179999828338624
2017-12-12,CMCSA,[0.836 0.119 0.045],0.8360000252723694,0.1190000027418136,0.0450000017881393
2017-12-12,AAPL,[0.077 0.012 0.911],0.0769999995827674,0.0120000001043081,0.9110000133514404
2017-12-12,MSFT,[0.028 0.115 0.857],0.0280000008642673,0.1150000020861625,0.8569999933242798
2017-12-12,AAPL,[0.077 0.02  0.904],0.0769999995827674,0.0199999995529651,0.9039999842643738
2017-12-12,AAPL,[0.216 0.016 0.767],0.2160000056028366,0.0160000007599592,0.7670000195503235
2017-12-12,PCAR,[0.028 0.939 0.033],0.0280000008642673,0.9390000104904176,0.032999999821186
2017-12-12,MSFT,[0.04  0.036 0.924],0.0399999991059303,0.0359999984502792,0.9240000247955322
2017-12-12,QCOM,[0.806 0.01  0.184],0.8059999942779541,0.0099999997764825,0.1840000003576278
2017-12-12,MSFT,[0.607 0.011 0.382],0.6069999933242798,0.0109999999403953,0.3819999992847442
2017-12-12,MSFT,[0.598 0.018 0.384],0.5979999899864197,0.0179999992251396,0.3840000033378601
2017-12-12,AAPL,[0.095 0.862 0.042],0.0949999988079071,0.8619999885559082,0.0419999994337558
2017-12-12,AMZN,[0.123 0.028 0.849],0.1230000033974647,0.0280000008642673,0.8489999771118164
2017-12-12,HAS,[0.024 0.746 0.23 ],0.0240000002086162,0.7459999918937683,0.2300000041723251
2017-12-12,WDC,[0.48  0.009 0.511],0.4799999892711639,0.0089999996125698,0.5109999775886536
2017-12-13,MU,[0.615 0.225 0.159],0.6150000095367432,0.2249999940395355,0.1589999943971634
2017-12-13,MSFT,[0.017 0.954 0.029],0.0170000009238719,0.9539999961853028,0.0289999991655349
2017-12-13,VRTX,[0.118 0.011 0.872],0.1180000007152557,0.0109999999403953,0.871999979019165
2017-12-13,NVDA,[0.83 0.01 0.16],0.8299999833106995,0.0099999997764825,0.1599999964237213
2017-12-13,TSLA,[0.214 0.009 0.776],0.2140000015497207,0.0089999996125698,0.7760000228881836
2017-12-13,AMZN,[0.628 0.011 0.36 ],0.628000020980835,0.0109999999403953,0.3600000143051147
2017-12-13,GILD,[0.04  0.022 0.938],0.0399999991059303,0.0219999998807907,0.9380000233650208
2017-12-13,AMZN,[0.391 0.385 0.224],0.3910000026226043,0.3849999904632568,0.2240000069141388
2017-12-13,BIDU,[0.074 0.009 0.917],0.0740000009536743,0.0089999996125698,0.9169999957084656
2017-12-13,AMZN,[0.286 0.051 0.663],0.2860000133514404,0.0509999990463256,0.6629999876022339
2017-12-13,MSFT,[0.419 0.007 0.574],0.4189999997615814,0.0070000002160668,0.5740000009536743
2017-12-13,NFLX,[0.1   0.009 0.891],0.1000000014901161,0.0089999996125698,0.890999972820282
2017-12-13,BIIB,[0.23  0.742 0.028],0.2300000041723251,0.7419999837875366,0.0280000008642673
2017-12-13,DLTR,[0.934 0.034 0.031],0.9340000152587892,0.0340000018477439,0.0309999994933605
2017-12-13,GOOGL,[0.122 0.013 0.865],0.1220000013709068,0.0130000002682209,0.8650000095367432
